iter	Passed	Remaining
1619	923251	216565
1620	923707	215968
1621	924205	215382
1622	924663	214786
1623	925061	214176
1624	925531	213584
1625	926004	212992
1626	926540	212415
1627	927005	211821
1628	927633	211265
1629	928328	210724
1630	929076	210195
1631	929799	209660
1632	930511	209122
1633	931434	208632
1634	932430	208157
1635	933346	207663
1636	934044	207121
1637	934636	206555
1638	935442	206037
1639	936112	205488
1640	937013	204989
1641	937736	204451
1642	938447	203910
1643	939203	203379
1644	939848	202824
1645	940600	202292
1646	941473	201785
1647	942314	201271
1648	943235	200773
1649	943864	200213
1650	944688	199694
1651	945329	199137
1652	945917	198568
1653	946490	197996
1654	947125	197437
1655	947852	196896
1656	948441	196327
1657	948989	195750
1658	949593	195184
1659	950220	194623
1660	950717	194035
1661	951274	193460
1662	951823	192882
1663	952457	192323
1664	953226	191790
1665	953738	191205
1666	954314	190633
1667	954893	190062
1668	955472	189491
1669	956036	188917
1670	956679	188358
1671	957303	187796
1672	957921	187232
1673	958561	186673
1674	959209	186115
1675	959785	185543
1676	960325	184964
1677	960903	184392
1678	961592	183842
1679	962249	183285
1680	963003	182747
1681	963758	182208
1682	964294	181628
1683	964833	181049
1684	965307	180458
1685	965834	179876
1686	966374	179297
1687	966878	178712
1688	967371	178124
1689	967864	177537
1690	968329	176944
1691	968801	176353
1692	969277	175763
1693	969785	175179
1694	970295	174595
1695	970818	174014
1696	971351	173435
1697	971856	172850
1698	972494	172290
1699	973098	171723
1700	973727	171160
1701	974264	170582
1702	974820	170006
1703	975304	169419
1704	975927	168855
1705	976483	168280
1706	977040	167705
1707	977580	167127
1708	978146	166553
1709	978840	166002
1710	979389	165425
1711	979965	164853
1712	980637	164298
1713	981241	163730
1714	981763	163150
1715	982332	162577
1716	982919	162007
1717	983992	161516
1718	984615	160952
1719	985094	160364
1720	985635	159786
1721	986162	159206
1722	986640	158618
1723	987207	158044
1724	987712	157461
1725	988226	156879
1726	988683	156288
1727	989155	155700
1728	989725	155127
1729	990242	154546
1730	990780	153968
1731	991346	153395
1732	991905	152821
1733	992441	152242
1734	992999	151668
1735	993568	151095
1736	994211	150534
1737	994691	149947
1738	995208	149367
1739	995724	148786
1740	996256	148208
1741	996751	147624
1742	997257	147042
1743	997792	146465
1744	998300	145883
1745	998809	145302
1746	999294	144717
1747	999754	144129
1748	1000236	143544
1749	1000664	142952
1750	1001144	142367
1751	1001624	141782
1752	1002163	141206
1753	1002662	140624
1754	1003150	140040
1755	1003669	139462
1756	1004209	138886
1757	1004762	138311
1758	1005287	137734
1759	1005761	137149
1760	1006251	136566
1761	1006773	135988
1762	1007254	135405
1763	1007755	134824
1764	1008220	134238
1765	1008727	133659
1766	1009251	133081
1767	1009742	132500
1768	1010235	131918
1769	1010767	131342
1770	1011253	130760
1771	1011702	130173
1772	1012247	129599
1773	1012795	129025
1774	1013300	128446
1775	1013804	127867
1776	1014360	127294
1777	1014925	126722
1778	1015517	126154
1779	1016027	125576
1780	1016621	125008
1781	1017156	124433
1782	1017674	123856
1783	1018237	123284
1784	1018823	122715
1785	1019420	122147
1786	1019917	121568
1787	1020531	121002
1788	1021101	120431
1789	1021629	119855
1790	1022140	119278
1791	1022629	118698
1792	1023136	118120
1793	1023642	117541
1794	1024161	116965
1795	1024611	116381
1796	1025148	115807
1797	1025686	115232
1798	1026254	114662
1799	1026723	114080
1800	1027212	113501
1801	1027694	112920
1802	1028226	112346
1803	1028708	111766
1804	1029188	111186
1805	1029700	110610
1806	1030197	110032
1807	1030707	109455
1808	1031230	108880
1809	1031745	108304
1810	1032263	107729
1811	1032756	107151
1812	1033266	106575
1813	1033782	105999
1814	1034314	105425
1815	1034821	104849
1816	1035318	104272
1817	1035823	103696
1818	1036341	103121
1819	1036975	102557
1820	1037540	101987
1821	1038085	101415
1822	1038553	100835
1823	1039124	100266
1824	1039598	99687
1825	1040148	99115
1826	1040654	98540
1827	1041182	97966
1828	1041682	97390
1829	1042191	96815
1830	1042706	96241
1831	1043232	95667
1832	1043727	95091
1833	1044233	94516
1834	1044820	93948
1835	1045328	93373
1836	1045777	92793
1837	1046278	92218
1838	1046845	91648
1839	1047361	91074
1840	1047960	90508
1841	1048487	89935
1842	1049009	89362
1843	1049555	88791
1844	1050106	88220
1845	1050628	87647
1846	1051151	87074
1847	1051697	86503
1848	1052137	85923
1849	1052632	85348
1850	1053075	84769
1851	1053586	84195
1852	1054103	83622
1853	1054614	83049
1854	1055136	82476
1855	1055690	81907
1856	1056212	81334
1857	1056742	80762
1858	1057253	80189
1859	1057857	79623
1860	1058407	79053
1861	1058997	78486
1862	1059492	77912
1863	1060005	77339
1864	1060557	76769
1865	1061120	76200
1866	1061653	75629
1867	1062183	75057
1868	1062679	74484
1869	1063189	73911
1870	1063686	73338
1871	1064246	72768
1872	1064731	72194
1873	1065277	71624
1874	1065825	71055
1875	1066343	70483
1876	1066859	69911
1877	1067287	69333
1878	1067838	68764
1879	1068377	68194
1880	1068947	67626
1881	1069511	67057
1882	1070029	66486
1883	1070532	65913
1884	1071055	65342
1885	1071588	64772
1886	1072105	64201
1887	1072625	63630
1888	1073144	63059
1889	1073657	62488
1890	1074183	61917
1891	1074741	61348
1892	1075289	60779
1893	1075834	60210
1894	1076378	59641
1895	1076888	59069
1896	1077455	58501
1897	1077981	57931
1898	1078541	57363
1899	1079131	56796
1900	1079719	56229
1901	1080393	55666
1902	1080909	55096
1903	1081533	54531
1904	1082090	53962
1905	1082590	53391
1906	1083120	52821
1907	1083646	52251
1908	1084186	51682
1909	1084611	51107
1910	1085085	50535
1911	1085582	49964
1912	1086095	49393
1913	1086654	48825
1914	1087181	48256
1915	1087604	47682
1916	1088127	47112
1917	1088616	46541
1918	1089121	45971
1919	1089644	45401
1920	1090233	44835
1921	1090919	44272
1922	1091617	43710
1923	1092129	43140
1924	1092708	42573
1925	1093245	42004
1926	1093773	41435
1927	1094330	40867
1928	1094909	40299
1929	1095504	39733
1930	1096065	39165
1931	1096690	38599
1932	1097242	38031
1933	1097773	37462
1934	1098292	36893
1935	1098801	36324
1936	1099327	35755
1937	1099878	35187
1938	1100384	34617
1939	1100956	34050
1940	1101572	33484
1941	1102253	32920
1942	1102799	32351
1943	1103296	31782
1944	1103845	31214
1945	1104368	30645
1946	1104869	30076
1947	1105342	29506
1948	1105843	28936
1949	1106351	28367
1950	1106853	27798
1951	1107402	27231
1952	1107862	26661
1953	1108351	26092
1954	1108876	25524
1955	1109369	24955
1956	1109868	24386
1957	1110295	23816
1958	1110809	23248
1959	1111270	22678
1960	1111824	22111
1961	1112379	21544
1962	1112974	20978
1963	1113538	20411
1964	1114056	19843
1965	1114565	19275
1966	1115099	18707
1967	1115565	18139
1968	1116079	17571
1969	1116602	17004
1970	1117069	16435
1971	1117617	15868
1972	1118126	15301
1973	1118628	14733
1974	1119170	14166
1975	1119707	13599
1976	1120239	13032
1977	1120756	12465
1978	1121302	11898
1979	1121827	11331
1980	1122496	10765
1981	1123112	10199
1982	1123691	9633
1983	1124347	9067
1984	1124876	8500
1985	1125406	7933
1986	1125950	7366
1987	1126475	6799
1988	1126962	6232
1989	1127470	5665
1990	1127980	5098
1991	1128482	4532
1992	1128966	3965
1993	1129485	3398
1994	1129961	2831
1995	1130410	2265
1996	1130901	1698
1997	1131423	1132
1998	1131894	566
1999	1132365	0
