iter	Passed	Remaining
1664	390448	78558
1665	390679	78323
1666	390908	78087
1667	391122	77849
1668	391341	77611
1669	391559	77373
1670	391778	77136
1671	392009	76901
1672	392222	76662
1673	392446	76426
1674	392675	76190
1675	392901	75954
1676	393119	75717
1677	393342	75480
1678	393564	75243
1679	393801	75009
1680	394031	74774
1681	394254	74537
1682	394475	74301
1683	394701	74065
1684	394931	73829
1685	395155	73593
1686	395385	73358
1687	395606	73121
1688	395824	72884
1689	396040	72646
1690	396259	72409
1691	396481	72172
1692	396715	71938
1693	396934	71701
1694	397155	71464
1695	397374	71227
1696	397595	70990
1697	397823	70755
1698	398044	70518
1699	398267	70282
1700	398488	70045
1701	398705	69808
1702	398939	69574
1703	399157	69337
1704	399398	69104
1705	399623	68868
1706	399864	68635
1707	400101	68401
1708	400326	68165
1709	400565	67932
1710	400811	67699
1711	401078	67471
1712	401311	67236
1713	401542	67001
1714	401759	66764
1715	401978	66527
1716	402198	66291
1717	402428	66056
1718	402654	65820
1719	402875	65584
1720	403099	65348
1721	403329	65113
1722	403550	64877
1723	403785	64643
1724	404003	64406
1725	404219	64169
1726	404439	63932
1727	404659	63696
1728	404891	63461
1729	405107	63224
1730	405337	62989
1731	405570	62755
1732	405801	62521
1733	406028	62285
1734	406253	62050
1735	406471	61813
1736	406713	61580
1737	406933	61344
1738	407161	61109
1739	407380	60872
1740	407604	60637
1741	407821	60400
1742	408042	60164
1743	408263	59928
1744	408483	59692
1745	408704	59456
1746	408928	59220
1747	409143	58984
1748	409360	58747
1749	409577	58511
1750	409800	58275
1751	410022	58039
1752	410257	57805
1753	410478	57569
1754	410705	57335
1755	410938	57100
1756	411159	56864
1757	411386	56630
1758	411619	56395
1759	411865	56163
1760	412131	55933
1761	412401	55704
1762	412635	55470
1763	412866	55236
1764	413081	54999
1765	413307	54764
1766	413522	54527
1767	413743	54292
1768	413958	54055
1769	414182	53820
1770	414403	53584
1771	414623	53348
1772	414850	53114
1773	415078	52879
1774	415296	52643
1775	415512	52407
1776	415733	52171
1777	415948	51935
1778	416166	51699
1779	416392	51464
1780	416608	51228
1781	416839	50993
1782	417055	50757
1783	417273	50521
1784	417493	50286
1785	417711	50050
1786	417935	49815
1787	418195	49584
1788	418467	49355
1789	418683	49119
1790	418908	48884
1791	419126	48648
1792	419354	48414
1793	419571	48178
1794	419792	47942
1795	420013	47707
1796	420267	47475
1797	420496	47241
1798	420720	47006
1799	420944	46771
1800	421171	46536
1801	421393	46301
1802	421634	46068
1803	421869	45835
1804	422150	45606
1805	422391	45373
1806	422641	45141
1807	422908	44910
1808	423221	44685
1809	423509	44456
1810	423783	44227
1811	424045	43995
1812	424289	43762
1813	424573	43533
1814	424810	43300
1815	425045	43066
1816	425276	42831
1817	425499	42596
1818	425726	42361
1819	425952	42127
1820	426185	41893
1821	426412	41658
1822	426638	41423
1823	426884	41190
1824	427110	40955
1825	427350	40722
1826	427577	40487
1827	427802	40252
1828	428026	40017
1829	428251	39782
1830	428484	39548
1831	428704	39313
1832	428944	39080
1833	429177	38845
1834	429407	38611
1835	429635	38377
1836	429922	38147
1837	430177	37915
1838	430410	37681
1839	430643	37447
1840	430912	37216
1841	431156	36983
1842	431398	36749
1843	431772	36527
1844	432173	36307
1845	432405	36072
1846	432644	35838
1847	432892	35605
1848	433132	35372
1849	433384	35139
1850	433618	34905
1851	433898	34674
1852	434244	34448
1853	434612	34225
1854	434877	33993
1855	435158	33762
1856	435434	33531
1857	435731	33301
1858	436045	33072
1859	436323	32841
1860	436548	32606
1861	436786	32371
1862	437021	32137
1863	437246	31902
1864	437503	31669
1865	437755	31435
1866	438001	31202
1867	438240	30967
1868	438484	30733
1869	438765	30502
1870	439094	30274
1871	439376	30042
1872	439642	29810
1873	439880	29575
1874	440125	29341
1875	440363	29107
1876	440606	28872
1877	440835	28637
1878	441067	28402
1879	441295	28167
1880	441526	27932
1881	441749	27697
1882	441988	27462
1883	442241	27229
1884	442496	26995
1885	442725	26760
1886	443014	26529
1887	443297	26297
1888	443592	26066
1889	443870	25833
1890	444150	25601
1891	444398	25367
1892	444720	25137
1893	444955	24902
1894	445187	24667
1895	445413	24431
1896	445658	24197
1897	445886	23962
1898	446129	23727
1899	446371	23493
1900	446598	23257
1901	446835	23023
1902	447067	22787
1903	447299	22552
1904	447540	22318
1905	447803	22084
1906	448055	21850
1907	448298	21616
1908	448581	21383
1909	448842	21149
1910	449095	20915
1911	449348	20681
1912	449609	20447
1913	449834	20212
1914	450065	19976
1915	450294	19741
1916	450523	19506
1917	450766	19271
1918	450996	19036
1919	451222	18800
1920	451459	18566
1921	451701	18331
1922	451930	18096
1923	452172	17861
1924	452403	17626
1925	452632	17390
1926	452859	17155
1927	453085	16920
1928	453330	16685
1929	453570	16450
1930	453845	16217
1931	454113	15983
1932	454350	15748
1933	454596	15513
1934	454868	15279
1935	455123	15045
1936	455356	14810
1937	455661	14577
1938	455908	14342
1939	456201	14109
1940	456448	13874
1941	456729	13640
1942	456977	13405
1943	457216	13170
1944	457466	12936
1945	457702	12700
1946	457934	12465
1947	458166	12230
1948	458396	11994
1949	458630	11759
1950	458884	11525
1951	459204	11291
1952	459538	11059
1953	459801	10824
1954	460081	10590
1955	460342	10355
1956	460605	10120
1957	460882	9886
1958	461125	9650
1959	461358	9415
1960	461593	9180
1961	461834	8944
1962	462063	8709
1963	462300	8473
1964	462551	8238
1965	462800	8003
1966	463058	7768
1967	463300	7533
1968	463621	7299
1969	463903	7064
1970	464175	6829
1971	464480	6595
1972	464739	6359
1973	465041	6125
1974	465283	5889
1975	465501	5653
1976	465736	5418
1977	465962	5182
1978	466187	4946
1979	466417	4711
1980	466671	4475
1981	466905	4240
1982	467129	4004
1983	467365	3769
1984	467591	3533
1985	467823	3297
1986	468059	3062
1987	468293	2826
1988	468555	2591
1989	468792	2355
1990	469206	2120
1991	469462	1885
1992	469714	1649
1993	469992	1414
1994	470219	1178
1995	470442	942
1996	470664	707
1997	470892	471
1998	471115	235
1999	471335	0
